Time,T,A2C2HB*,C2H3O,N-A1C2H2,NAPHTHYNE,C6H5OH,OH,CH2*,C5H3,C2H3,N-C6H5,C-C6H4,C5H5O,CH3,C2H5,H2C4O,A4-,C2H6,A2C2H2,CO2,C5H2,A1C2H3*,HCO,C4H4,A3C2H2,C4H,A3-1,A3C2H,H2,A2C2HA*,A1C2H)2,L-C6H6,A1C2H-,A1-,N-C6H7,C-C6H7,A1C2H3,N-C4H3,P2,C6H8,CH2O,A3,C4H6,C3H2,CH2,P2-H,C3H3,H2O,P2-,I-C6H5,A3-4,AR,I-C6H7,I-A1C2H2,C6H2,A2R5,N2,C2H,A2C2HA,CH2CO,C4H612,C2H4,A4,C5H4OH,CH2OH,C2H2,H2O2,HCCOH,A2,O2,A2-2,HCCO,A1C2H,AC3H4,A1C2H*,A2C2H)2,C4H2,A2-1,PC3H4,L-C6H4,C6H5O,C,CH4,C5H5,HO2,C2O,CH3OH,M0,I-C4H5,C5H6,CO,CH3O,O,A1,thermalConductivity,C6H3,mu,I-C4H3,H,N-C4H5,C6H,A2R5-,C5H4O,CH,A2C2HB,U:0,U:1,U:2,Vorticity:0,AngularVelocity,Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,,p,wdotA4,rho
0.0792897,1274.82,1.38614e-19,3.36921e-20,5.7944e-23,1.08805e-14,1.5806e-15,3.28091e-05,8.40503e-22,2.14261e-24,4.03338e-20,6.84819e-21,1.19302e-12,1.93579e-17,2.6862e-18,1.09176e-22,2.84077e-16,-5.91169e-25,4.45565e-23,1.88867e-29,0.0848747,1.19005e-20,2.0598e-22,9.91436e-15,1.48643e-15,4.04162e-31,8.30595e-22,2.1998e-18,1.28476e-22,1.0322e-07,1.49275e-19,1.41635e-17,3.76621e-20,8.25201e-18,1.31954e-14,9.00337e-28,5.14082e-22,2.33317e-21,9.8669e-18,1.6257e-15,1.5923e-25,4.00952e-17,3.60931e-17,1.89478e-17,9.6086e-21,8.607e-20,3.73408e-25,1.46802e-17,0.0339391,2.41995e-16,6.72787e-22,2.96031e-18,4.40008e-43,7.9357e-28,2.43807e-22,1.13994e-17,1.71699e-19,0.749614,1.35914e-20,5.39841e-18,1.71363e-15,1.66252e-21,1.02326e-16,-5.39639e-24,3.33628e-17,3.15721e-22,5.9196e-15,6.54313e-08,9.97871e-15,4.52253e-16,0.132281,7.04917e-17,5.1819e-18,1.3505e-16,4.19795e-20,6.19306e-18,2.28243e-27,2.24849e-16,5.16093e-17,1.3303e-16,2.42482e-16,1.63164e-15,7.81764e-28,8.02104e-18,1.02988e-15,2.89455e-07,1.21501e-20,2.86879e-18,7.12697e+14,1.92957e-19,9.52392e-18,6.95613e-05,1.81658e-21,2.55061e-06,4.18607e-14,0.0872066,1.16547e-18,4.94652e-05,4.7859e-18,4.0579e-09,8.86956e-18,8.41766e-22,7.57793e-20,2.43103e-15,8.27968e-24,5.40818e-18,-0.0115647,-1.43996e-20,2.27777,2.17654e-12,-1.20713e-14,-1.43257e-16,-1,-7.25764e-19,0.0012575,4.28419e-23,0.0856145,,100000,0,0.273125
0.0794871,1271.81,1.39192e-19,3.38912e-20,5.80068e-23,1.10404e-14,1.58964e-15,3.1948e-05,8.26519e-22,1.97685e-24,3.97999e-20,6.63396e-21,1.20204e-12,1.95936e-17,2.69419e-18,1.09658e-22,2.84658e-16,-1.24392e-25,4.46183e-23,1.88349e-29,0.0845483,1.10666e-20,2.05832e-22,9.57387e-15,1.49645e-15,4.04301e-31,7.92623e-22,2.20713e-18,1.29509e-22,1.00056e-07,1.49904e-19,1.42088e-17,3.68802e-20,8.27123e-18,1.32418e-14,8.66254e-28,5.14574e-22,2.33993e-21,9.82991e-18,1.64709e-15,1.59439e-25,3.92912e-17,3.63442e-17,1.90631e-17,9.24662e-21,8.52547e-20,3.73968e-25,1.46967e-17,0.033814,2.43668e-16,6.34189e-22,2.97045e-18,4.37205e-43,7.88445e-28,2.44294e-22,1.07778e-17,1.72699e-19,0.749678,1.33116e-20,5.44072e-18,1.7217e-15,1.6659e-21,1.03451e-16,-3.37602e-24,3.37349e-17,3.12618e-22,5.9773e-15,6.53428e-08,1.01203e-14,4.55127e-16,0.132662,7.06843e-17,5.0944e-18,1.35985e-16,4.2205e-20,6.20926e-18,2.26195e-27,2.24242e-16,5.17495e-17,1.33779e-16,2.39364e-16,1.64618e-15,2.22784e-27,8.07127e-18,1.03676e-15,2.88074e-07,1.16049e-20,2.8893e-18,7.10938e+14,1.91765e-19,9.56008e-18,6.93458e-05,1.81736e-21,2.48008e-06,4.2244e-14,0.0870259,1.11182e-18,4.93913e-05,4.71513e-18,3.90771e-09,8.87623e-18,7.82798e-22,7.59229e-20,2.45726e-15,7.87436e-24,5.45055e-18,-0.0114766,-2.71051e-20,2.28075,-9.8023e-14,-5.49507e-15,-2.04947e-16,-1,-1.03495e-18,0.00125523,4.27043e-23,0.086064,,100000,0,0.273726
0.0796845,1268.82,1.3973e-19,3.40826e-20,5.8055e-23,1.11991e-14,1.59842e-15,3.11001e-05,8.12812e-22,1.81882e-24,3.92737e-20,6.42516e-21,1.21101e-12,1.98255e-17,2.70173e-18,1.10113e-22,2.85214e-16,2.58968e-25,4.46693e-23,1.87788e-29,0.0842241,1.02654e-20,2.0563e-22,9.24121e-15,1.50618e-15,4.04336e-31,7.55804e-22,2.21383e-18,1.30506e-22,9.69475e-08,1.5049e-19,1.4253e-17,3.6115e-20,8.28842e-18,1.32861e-14,8.33154e-28,5.14982e-22,2.34601e-21,9.79297e-18,1.66835e-15,1.59606e-25,3.85046e-17,3.6585e-17,1.91747e-17,8.89431e-21,8.44492e-20,3.745e-25,1.47105e-17,0.0336899,2.45317e-16,5.96782e-22,2.97972e-18,4.37205e-43,7.83239e-28,2.44719e-22,1.01742e-17,1.73648e-19,0.749741,1.30382e-20,5.48149e-18,1.7295e-15,1.66895e-21,1.04554e-16,-1.71058e-24,3.41e-17,3.09548e-22,6.03395e-15,6.52523e-08,1.02605e-14,4.57868e-16,0.13304,7.08562e-17,5.00862e-18,1.36883e-16,4.24197e-20,6.22387e-18,2.24215e-27,2.23636e-16,5.18747e-17,1.34499e-16,2.36307e-16,1.66037e-15,2.18721e-27,8.11925e-18,1.04348e-15,2.86704e-07,1.1077e-20,2.90917e-18,7.0921e+14,1.90568e-19,9.59436e-18,6.91322e-05,1.81788e-21,2.41082e-06,4.26197e-14,0.0868468,1.05965e-18,4.9318e-05,4.6454e-18,3.76074e-09,8.88165e-18,7.261e-22,7.6045e-20,2.48308e-15,7.48273e-24,5.49138e-18,-0.0113814,-7.19978e-21,2.28375,-1.66063e-12,3.25848e-15,4.84168e-17,-1,2.36631e-19,0.00125297,3.94535e-23,0.0865142,,100000,0,0.274321
0.0798817,1265.88,1.40233e-19,3.42672e-20,5.80932e-23,1.13562e-14,1.60696e-15,3.02695e-05,7.99499e-22,1.66956e-24,3.87603e-20,6.22321e-21,1.2199e-12,2.00532e-17,2.70891e-18,1.10546e-22,2.85755e-16,5.62838e-25,4.47105e-23,1.87207e-29,0.0839034,9.50185e-21,2.05393e-22,8.91849e-15,1.51563e-15,4.043e-31,7.20387e-22,2.22002e-18,1.31467e-22,9.39119e-08,1.51039e-19,1.42963e-17,3.53716e-20,8.30404e-18,1.33285e-14,8.01277e-28,5.15334e-22,2.35153e-21,9.75675e-18,1.6894e-15,1.59737e-25,3.77412e-17,3.68162e-17,1.92829e-17,8.55405e-21,8.36623e-20,3.75016e-25,1.47225e-17,0.033567,2.4694e-16,5.60806e-22,2.98831e-18,4.35804e-43,7.78035e-28,2.45099e-22,9.59179e-18,1.74552e-19,0.749804,1.27732e-20,5.52081e-18,1.73705e-15,1.67173e-21,1.05633e-16,-3.7622e-25,3.4458e-17,3.06544e-22,6.08947e-15,6.51612e-08,1.03991e-14,4.60488e-16,0.133415,7.10119e-17,4.92527e-18,1.37746e-16,4.26248e-20,6.23723e-18,2.22331e-27,2.23042e-16,5.1988e-17,1.35192e-16,2.33334e-16,1.67419e-15,3.47735e-28,8.16509e-18,1.05004e-15,2.85356e-07,1.05699e-20,2.92843e-18,7.07534e+14,1.89382e-19,9.62709e-18,6.89225e-05,1.81822e-21,2.34324e-06,4.29873e-14,0.0866702,1.0093e-18,4.92457e-05,4.57732e-18,3.61785e-09,8.88626e-18,6.72019e-22,7.61508e-20,2.50843e-15,7.1075e-24,5.53076e-18,-0.0112282,-1.35525e-20,2.28673,-5.85065e-13,2.61349e-14,-4.17771e-17,-1,-2.05406e-19,0.00125074,3.90107e-23,0.0869645,,100000,0,0.274909
0.0800789,1262.96,1.40694e-19,3.44439e-20,5.81148e-23,1.15125e-14,1.61524e-15,2.94472e-05,7.86305e-22,1.52525e-24,3.82489e-20,6.0246e-21,1.22876e-12,2.02775e-17,2.7156e-18,1.10951e-22,2.86283e-16,8.2399e-25,4.47381e-23,1.86569e-29,0.0835843,8.75919e-21,2.05091e-22,8.60059e-15,1.52481e-15,4.04143e-31,6.85863e-22,2.22553e-18,1.32393e-22,9.09117e-08,1.51542e-19,1.43383e-17,3.46381e-20,8.31742e-18,1.33685e-14,7.69999e-28,5.15584e-22,2.35631e-21,9.71989e-18,1.71035e-15,1.59819e-25,3.69875e-17,3.70372e-17,1.93874e-17,8.22005e-21,8.28751e-20,3.75493e-25,1.47315e-17,0.0334448,2.4854e-16,5.2561e-22,2.99598e-18,4.34403e-43,7.7265e-28,2.45409e-22,9.02081e-18,1.75404e-19,0.749866,1.25115e-20,5.55865e-18,1.74435e-15,1.67415e-21,1.06693e-16,7.81439e-25,3.48098e-17,3.03535e-22,6.14404e-15,6.50671e-08,1.05368e-14,4.62976e-16,0.133787,7.11456e-17,4.84295e-18,1.38573e-16,4.28189e-20,6.24886e-18,2.20459e-27,2.22447e-16,5.20851e-17,1.35855e-16,2.30392e-16,1.68768e-15,-6.73605e-28,8.20869e-18,1.05643e-15,2.84006e-07,1.00753e-20,2.94707e-18,7.0586e+14,1.88177e-19,9.6578e-18,6.87124e-05,1.81822e-21,2.27644e-06,4.3348e-14,0.0864946,9.59895e-19,4.91738e-05,4.50963e-18,3.477e-09,8.88932e-18,6.19396e-22,7.62328e-20,2.53345e-15,6.74106e-24,5.56866e-18,-0.0110322,-1.69407e-21,2.28968,-1.73818e-12,-1.19887e-14,-6.76209e-17,-1,-3.25628e-19,0.00124855,3.92325e-23,0.0874156,,100000,0,0.275494
0.0802763,1260.05,1.41101e-19,3.46105e-20,5.81137e-23,1.1668e-14,1.62318e-15,2.86332e-05,7.73189e-22,1.386e-24,3.77371e-20,5.82925e-21,1.23757e-12,2.04977e-17,2.72162e-18,1.11319e-22,2.86798e-16,1.04357e-24,4.47477e-23,1.85852e-29,0.0832669,8.03807e-21,2.04699e-22,8.2874e-15,1.53363e-15,4.03819e-31,6.5232e-22,2.23016e-18,1.33275e-22,8.7947e-08,1.51987e-19,1.43785e-17,3.39138e-20,8.32784e-18,1.34054e-14,7.39301e-28,5.15691e-22,2.36013e-21,9.68184e-18,1.73121e-15,1.59834e-25,3.62424e-17,3.72452e-17,1.94872e-17,7.89232e-21,8.20824e-20,3.75913e-25,1.47365e-17,0.0333233,2.50111e-16,4.91214e-22,3.00247e-18,4.33001e-43,7.66987e-28,2.45625e-22,8.46156e-18,1.76191e-19,0.749928,1.22528e-20,5.5946e-18,1.7513e-15,1.6761e-21,1.07728e-16,1.76774e-24,3.51541e-17,3.005e-22,6.19742e-15,6.49686e-08,1.06734e-14,4.65295e-16,0.134158,7.12503e-17,4.76155e-18,1.39355e-16,4.29988e-20,6.25819e-18,2.18576e-27,2.21847e-16,5.2161e-17,1.36478e-16,2.27475e-16,1.70074e-15,1.0414e-28,8.24944e-18,1.06262e-15,2.8265e-07,9.59401e-21,2.96492e-18,7.04173e+14,1.86939e-19,9.68585e-18,6.85007e-05,1.81775e-21,2.21041e-06,4.36999e-14,0.0863201,9.11458e-19,4.91024e-05,4.44211e-18,3.33821e-09,8.89023e-18,5.68274e-22,7.62831e-20,2.55807e-15,6.38353e-24,5.60467e-18,-0.0107885,-1.46113e-20,2.29256,1.45382e-12,-2.04961e-14,-6.30094e-17,-1,-2.96936e-19,0.0012464,3.91606e-23,0.0878675,,100000,0,0.276076
0.0804734,1257.18,1.41418e-19,3.47601e-20,5.80764e-23,1.18216e-14,1.63056e-15,2.78342e-05,7.60204e-22,1.25479e-24,3.72247e-20,5.63937e-21,1.24628e-12,2.07108e-17,2.72655e-18,1.11627e-22,2.87203e-16,1.20971e-24,4.47325e-23,1.85012e-29,0.0829533,7.35169e-21,2.04171e-22,7.98224e-15,1.54184e-15,4.03231e-31,6.19664e-22,2.23335e-18,1.34084e-22,8.50449e-08,1.52335e-19,1.44155e-17,3.32056e-20,8.33345e-18,1.34372e-14,7.09565e-28,5.15568e-22,2.3625e-21,9.64184e-18,1.75185e-15,1.59755e-25,3.55122e-17,3.74319e-17,1.95792e-17,7.57389e-21,8.12812e-20,3.76239e-25,1.47347e-17,0.0332033,2.51629e-16,4.58138e-22,3.00703e-18,4.316e-43,7.60952e-28,2.4569e-22,7.92188e-18,1.76874e-19,0.749989,1.1999e-20,5.62746e-18,1.7576e-15,1.67727e-21,1.08721e-16,2.53284e-24,3.54854e-17,2.97427e-22,6.24875e-15,6.48632e-08,1.08079e-14,4.67338e-16,0.134524,7.13081e-17,4.68078e-18,1.4006e-16,4.31558e-20,6.26383e-18,2.16672e-27,2.21188e-16,5.22027e-17,1.37038e-16,2.24602e-16,1.71307e-15,6.41853e-28,8.28575e-18,1.06847e-15,2.81285e-07,9.12744e-21,2.98146e-18,7.02465e+14,1.85652e-19,9.70953e-18,6.82866e-05,1.81652e-21,2.14574e-06,4.40368e-14,0.0861476,8.64632e-19,4.90318e-05,4.37484e-18,3.20295e-09,8.88766e-18,5.19581e-22,7.62828e-20,2.58198e-15,6.03976e-24,5.63758e-18,-0.0106056,1.35525e-20,2.29531,-4.74575e-13,-2.59317e-14,-2.71958e-17,-1,-1.25162e-19,0.00124429,3.88787e-23,0.0883194,,100000,0,0.276652
0.0806706,1254.33,1.41712e-19,3.49054e-20,5.80317e-23,1.19745e-14,1.63779e-15,2.70437e-05,7.47397e-22,1.12816e-24,3.67177e-20,5.45299e-21,1.25496e-12,2.09217e-17,2.73123e-18,1.1192e-22,2.87563e-16,1.34886e-24,4.47138e-23,1.84156e-29,0.082641,6.68506e-21,2.03624e-22,7.68216e-15,1.54988e-15,4.02591e-31,5.87498e-22,2.23619e-18,1.34871e-22,8.21794e-08,1.52659e-19,1.44519e-17,3.25082e-20,8.33794e-18,1.34677e-14,6.80458e-28,5.15402e-22,2.36457e-21,9.60196e-18,1.77241e-15,1.59661e-25,3.47936e-17,3.76125e-17,1.96692e-17,7.26127e-21,8.04869e-20,3.7655e-25,1.47315e-17,0.0330837,2.53132e-16,4.25817e-22,3.01112e-18,4.30199e-43,7.54932e-28,2.45723e-22,7.39333e-18,1.77531e-19,0.750049,1.17494e-20,5.65942e-18,1.76368e-15,1.67825e-21,1.09701e-16,3.18554e-24,3.58127e-17,2.94379e-22,6.29944e-15,6.47566e-08,1.09417e-14,4.69303e-16,0.134888,7.13548e-17,4.60077e-18,1.40743e-16,4.33071e-20,6.26858e-18,2.14297e-27,2.20513e-16,5.22361e-17,1.37579e-16,2.21769e-16,1.72519e-15,9.40351e-28,8.32089e-18,1.07421e-15,2.79928e-07,8.66903e-21,2.99763e-18,7.00778e+14,1.84366e-19,9.73216e-18,6.80739e-05,1.81515e-21,2.08191e-06,4.43692e-14,0.0859762,8.18753e-19,4.89616e-05,4.30825e-18,3.06978e-09,8.88442e-18,4.72267e-22,7.62714e-20,2.60564e-15,5.70413e-24,5.66959e-18,-0.0104761,0,2.29806,1.79114e-12,-6.2489e-16,-8.63101e-17,-1,-3.92919e-19,0.00124221,3.95364e-23,0.0887721,,100000,0,0.277225
0.080868,1251.49,1.41987e-19,3.50468e-20,5.79814e-23,1.21267e-14,1.64488e-15,2.62621e-05,7.34784e-22,1.00611e-24,3.62169e-20,5.27021e-21,1.26362e-12,2.11306e-17,2.7357e-18,1.12201e-22,2.87887e-16,1.46207e-24,4.46926e-23,1.83291e-29,0.0823301,6.0383e-21,2.03062e-22,7.38731e-15,1.55776e-15,4.01913e-31,5.55878e-22,2.23874e-18,1.35638e-22,7.93514e-08,1.52962e-19,1.44878e-17,3.18222e-20,8.34151e-18,1.34971e-14,6.51996e-28,5.15203e-22,2.3664e-21,9.56235e-18,1.79288e-15,1.59556e-25,3.40871e-17,3.77878e-17,1.97574e-17,6.95469e-21,7.97012e-20,3.7685e-25,1.47271e-17,0.0329648,2.54621e-16,3.94257e-22,3.01481e-18,4.30199e-43,7.48955e-28,2.45731e-22,6.87603e-18,1.78164e-19,0.75011,1.15039e-20,5.69056e-18,1.76958e-15,1.67907e-21,1.1067e-16,3.73006e-24,3.61362e-17,2.91363e-22,6.34955e-15,6.46492e-08,1.10747e-14,4.71199e-16,0.135251,7.1392e-17,4.52165e-18,1.41406e-16,4.34535e-20,6.2726e-18,2.11536e-27,2.19828e-16,5.22627e-17,1.38106e-16,2.1898e-16,1.73713e-15,1.00404e-27,8.35501e-18,1.07987e-15,2.7858e-07,8.2194e-21,3.01348e-18,6.99114e+14,1.83083e-19,9.7539e-18,6.7863e-05,1.81367e-21,2.01894e-06,4.46972e-14,0.0858059,7.73836e-19,4.88919e-05,4.24244e-18,2.93876e-09,8.88067e-18,4.26339e-22,7.6251e-20,2.62906e-15,5.37681e-24,5.70077e-18,-0.0103968,0,2.3008,2.05041e-12,-9.26528e-15,-1.06994e-17,-1,-4.7766e-20,0.00124016,3.94543e-23,0.0892256,,100000,0,0.277794
0.0810655,1248.7,1.42244e-19,3.51844e-20,5.79286e-23,1.22776e-14,1.65181e-15,2.54972e-05,7.22586e-22,8.91744e-25,3.57312e-20,5.09399e-21,1.27221e-12,2.13366e-17,2.74002e-18,1.12472e-22,2.88243e-16,1.54039e-24,4.467e-23,1.82438e-29,0.0820222,5.42537e-21,2.02505e-22,7.10205e-15,1.56545e-15,4.01223e-31,5.25891e-22,2.24104e-18,1.36383e-22,7.65932e-08,1.53246e-19,1.45233e-17,3.11575e-20,8.34439e-18,1.35255e-14,6.24699e-28,5.14994e-22,2.36806e-21,9.52401e-18,1.81318e-15,1.59446e-25,3.3404e-17,3.7957e-17,1.98434e-17,6.66015e-21,7.89384e-20,3.77151e-25,1.47221e-17,0.032847,2.56092e-16,3.64023e-22,3.01818e-18,4.28797e-43,7.43141e-28,2.45725e-22,6.37847e-18,1.78772e-19,0.75017,1.12668e-20,5.72074e-18,1.77534e-15,1.67976e-21,1.11621e-16,4.12715e-24,3.64544e-17,2.88432e-22,6.39883e-15,6.45423e-08,1.12062e-14,4.7302e-16,0.13561,7.14218e-17,4.44535e-18,1.42047e-16,4.35952e-20,6.27605e-18,2.09801e-27,2.19187e-16,5.22838e-17,1.38617e-16,2.16275e-16,1.74882e-15,8.34821e-28,8.38798e-18,1.0854e-15,2.77257e-07,7.79199e-21,3.02895e-18,6.97511e+14,1.81824e-19,9.77487e-18,6.7657e-05,1.81218e-21,1.95759e-06,4.50194e-14,0.0856378,7.30621e-19,4.88231e-05,4.1785e-18,2.81164e-09,8.87678e-18,3.82775e-22,7.62251e-20,2.65209e-15,5.06476e-24,5.73099e-18,-0.0103454,8.47033e-21,2.30362,-1.04533e-12,7.16458e-15,-5.12546e-17,-1,-2.29068e-19,0.00123811,3.99688e-23,0.08968,,100000,0,0.278357
0.0812627,1245.93,1.42468e-19,3.53157e-20,5.78644e-23,1.24273e-14,1.65851e-15,2.47425e-05,7.1056e-22,7.82021e-25,3.52502e-20,4.9215e-21,1.28076e-12,2.15394e-17,2.74396e-18,1.12721e-22,2.88579e-16,1.60148e-24,4.46385e-23,1.81554e-29,0.0817165,4.83308e-21,2.0191e-22,6.8223e-15,1.5729e-15,4.00451e-31,4.96704e-22,2.24284e-18,1.37097e-22,7.38774e-08,1.53494e-19,1.45577e-17,3.05044e-20,8.3456e-18,1.3552e-14,5.98056e-28,5.14713e-22,2.36921e-21,9.48545e-18,1.83334e-15,1.59304e-25,3.27329e-17,3.81176e-17,1.99264e-17,6.37227e-21,7.81803e-20,3.77422e-25,1.47148e-17,0.0327301,2.57538e-16,3.34601e-22,3.02085e-18,4.27396e-43,7.37261e-28,2.45669e-22,5.89311e-18,1.7934e-19,0.750229,1.10338e-20,5.74963e-18,1.78086e-15,1.68017e-21,1.12554e-16,4.45195e-24,3.67668e-17,2.85517e-22,6.44719e-15,6.44334e-08,1.13366e-14,4.74731e-16,0.135967,7.14353e-17,4.37024e-18,1.42658e-16,4.37283e-20,6.2782e-18,2.087e-27,2.18544e-16,5.2293e-17,1.39103e-16,2.13611e-16,1.7602e-15,3.83466e-28,8.41921e-18,1.09079e-15,2.75941e-07,7.37636e-21,3.04389e-18,6.95919e+14,1.80559e-19,9.79424e-18,6.74518e-05,1.81045e-21,1.8972e-06,4.53349e-14,0.0854712,6.88432e-19,4.8755e-05,4.11524e-18,2.68687e-09,8.87177e-18,3.40658e-22,7.61826e-20,2.67476e-15,4.76159e-24,5.75994e-18,-0.0103005,-1.69407e-21,2.30646,-2.05119e-12,7.73685e-15,-1.00744e-16,-1,-4.4941e-19,0.00123607,4.04671e-23,0.0901343,,100000,0,0.278915
0.08146,1243.17,1.42665e-19,3.5442e-20,5.77908e-23,1.25763e-14,1.66503e-15,2.39956e-05,6.98673e-22,6.76157e-25,3.47729e-20,4.75202e-21,1.28927e-12,2.17398e-17,2.74759e-18,1.12954e-22,2.88899e-16,1.64847e-24,4.45999e-23,1.80645e-29,0.0814122,4.25783e-21,2.01285e-22,6.54695e-15,1.58015e-15,3.99614e-31,4.68168e-22,2.24422e-18,1.37787e-22,7.11944e-08,1.53714e-19,1.45912e-17,2.98606e-20,8.34546e-18,1.3577e-14,5.71944e-28,5.14374e-22,2.36997e-21,9.44673e-18,1.85342e-15,1.59135e-25,3.20713e-17,3.82715e-17,2.00069e-17,6.08977e-21,7.74259e-20,3.7767e-25,1.47057e-17,0.0326137,2.58967e-16,3.0584e-22,3.02297e-18,4.25995e-43,7.31328e-28,2.45574e-22,5.41761e-18,1.79876e-19,0.750289,1.0804e-20,5.77752e-18,1.78621e-15,1.68036e-21,1.13473e-16,4.71741e-24,3.70748e-17,2.82615e-22,6.49485e-15,6.43227e-08,1.14661e-14,4.76356e-16,0.136322,7.14354e-17,4.29607e-18,1.43243e-16,4.38545e-20,6.27929e-18,2.07836e-27,2.17898e-16,5.22924e-17,1.39569e-16,2.10979e-16,1.77136e-15,-2.01451e-28,8.44906e-18,1.09606e-15,2.74628e-07,6.97029e-21,3.05843e-18,6.94336e+14,1.79287e-19,9.81236e-18,6.72471e-05,1.80854e-21,1.83754e-06,4.56453e-14,0.0853056,6.47072e-19,4.86872e-05,4.05252e-18,2.56396e-09,8.86586e-18,2.99734e-22,7.61268e-20,2.69717e-15,4.46571e-24,5.78787e-18,-0.0102597,0,2.30933,-2.06056e-12,8.10431e-15,-6.67734e-17,-1,-2.96881e-19,0.00123405,4.04374e-23,0.0905895,,100000,0,0.279471
0.0816575,1240.45,1.4283e-19,3.55617e-20,5.77067e-23,1.27241e-14,1.67131e-15,2.32614e-05,6.87031e-22,5.7609e-25,3.43032e-20,4.58734e-21,1.29773e-12,2.19369e-17,2.75085e-18,1.13165e-22,2.89198e-16,1.67791e-24,4.45535e-23,1.79711e-29,0.0811103,3.70846e-21,2.00627e-22,6.27868e-15,1.58714e-15,3.98703e-31,4.4062e-22,2.2451e-18,1.38445e-22,6.85646e-08,1.53899e-19,1.46236e-17,2.92319e-20,8.3437e-18,1.36001e-14,5.46676e-28,5.1397e-22,2.37026e-21,9.4081e-18,1.87335e-15,1.58938e-25,3.14258e-17,3.84165e-17,2.00842e-17,5.81575e-21,7.66809e-20,3.77892e-25,1.46945e-17,0.0324983,2.60371e-16,2.78101e-22,3.02442e-18,4.24593e-43,7.25377e-28,2.45433e-22,4.95743e-18,1.80372e-19,0.750347,1.05798e-20,5.80407e-18,1.79131e-15,1.68026e-21,1.14371e-16,4.9081e-24,3.73766e-17,2.79748e-22,6.54153e-15,6.42103e-08,1.15944e-14,4.77866e-16,0.136674,7.14195e-17,4.2235e-18,1.43796e-16,4.39722e-20,6.2791e-18,2.0617e-27,2.17253e-16,5.22801e-17,1.40009e-16,2.08403e-16,1.78219e-15,-5.74296e-28,8.47713e-18,1.10118e-15,2.73326e-07,6.57881e-21,3.07242e-18,6.92776e+14,1.78015e-19,9.82891e-18,6.70443e-05,1.80642e-21,1.77909e-06,4.59487e-14,0.0851417,6.07008e-19,4.86201e-05,3.9908e-18,2.44401e-09,8.85894e-18,2.60625e-22,7.60552e-20,2.71918e-15,4.18106e-24,5.81445e-18,-0.0102196,-5.0822e-21,2.31227,7.395e-13,-1.71072e-15,4.96231e-17,-1,2.20107e-19,0.00123203,4.02611e-23,0.0910456,,100000,0,0.280021
0.0818547,1237.73,1.44674e-19,4.21648e-20,6.22518e-23,1.28703e-14,1.71673e-15,2.25572e-05,6.76582e-22,4.84621e-25,3.38435e-20,4.4301e-21,1.30595e-12,2.94979e-17,2.97133e-18,1.2039e-22,2.90137e-16,9.59571e-24,2.94982e-22,2.06711e-29,0.0808113,3.20198e-21,2.58687e-22,6.02487e-15,1.60963e-15,4.39265e-31,4.14745e-22,2.28126e-18,1.68686e-22,6.62154e-08,1.56003e-19,1.49001e-17,2.86524e-20,8.39852e-18,1.36409e-14,5.23084e-28,5.23682e-22,7.22201e-21,9.38086e-18,1.89354e-15,8.20314e-25,3.43718e-17,4.4052e-17,2.55484e-17,5.55596e-21,7.6191e-20,3.78024e-25,1.47201e-17,0.0323839,2.61531e-16,2.52253e-22,3.07874e-18,4.23192e-43,7.59018e-28,3.43831e-22,4.52746e-18,3.71406e-19,0.750405,1.03635e-20,6.51035e-18,1.86125e-15,1.84399e-21,1.28578e-16,1.40316e-23,3.80869e-17,2.7865e-22,6.91431e-15,6.41e-08,1.1727e-14,5.21281e-16,0.137023,7.2118e-17,4.1578e-18,1.53863e-16,7.71936e-20,6.31908e-18,2.04321e-27,2.17061e-16,5.27699e-17,1.48952e-16,2.06171e-16,1.86841e-15,-5.61299e-28,1.87924e-17,1.10916e-15,2.72492e-07,6.21107e-21,4.00402e-18,6.91219e+14,1.76985e-19,1.05556e-17,6.69991e-05,1.95098e-21,1.72311e-06,4.71513e-14,0.0849783,5.69347e-19,4.8553e-05,3.92904e-18,2.33027e-09,8.8905e-18,2.24559e-22,8.69485e-20,2.73989e-15,3.91417e-24,6.52287e-18,-0.0101548,-1.52466e-20,2.31517,9.55868e-14,-8.76344e-15,-6.46767e-17,-1,-2.81561e-19,0.00123002,4.13311e-23,0.0915016,,100000,0,0.280581
